y_measured,v_filtered,x1m,x2m,error,u,theta1,theta2,uc
1.436114311218261719e-01,-7.977540045976638794e-02,3.583241999149322510e-02,-3.283558487892150879e-01,-1.077790111303329468e-01,5.545769333839416504e-01,-4.185135364532470703e+00,-5.800359249114990234e-01,0.000000000000000000e+00
1.436114311218261719e-01,-4.270377382636070251e-02,1.692248694598674774e-02,-2.745867073535919189e-01,-1.266889423131942749e-01,5.762635469436645508e-01,-4.185522079467773438e+00,-5.784139633178710938e-01,0.000000000000000000e+00
1.436114311218261719e-01,-2.285933122038841248e-02,1.680359244346618652e-03,-2.124066054821014404e-01,-1.419310718774795532e-01,5.878666639328002930e-01,-4.185937881469726562e+00,-5.770151615142822266e-01,0.000000000000000000e+00
1.436114311218261719e-01,-1.223660074174404144e-02,-9.610433131456375122e-03,-1.492459177970886230e-01,-1.532218605279922485e-01,5.940878391265869141e-01,-4.186381816864013672e+00,-5.759556293487548828e-01,0.000000000000000000e+00
1.436114311218261719e-01,-6.550252437591552734e-03,-1.707117259502410889e-02,-9.062224626541137695e-02,-1.606826037168502808e-01,5.974395871162414551e-01,-4.186852455139160156e+00,-5.752794742584228516e-01,0.000000000000000000e+00
1.436114311218261719e-01,-3.506350331008434296e-03,-2.110921591520309448e-02,-4.019476845860481262e-02,-1.647206544876098633e-01,5.992627143859863281e-01,-4.187347888946533203e+00,-5.749685168266296387e-01,0.000000000000000000e+00
1.436114311218261719e-01,-1.876949332654476166e-03,-2.230731770396232605e-02,4.134699702262878418e-05,-1.659187525510787964e-01,5.271909832954406738e-01,-4.187861442565917969e+00,-5.749620795249938965e-01,1.745277829468250275e-02
1.436114311218261719e-01,-1.004731049761176109e-03,-2.056416496634483337e-02,5.251194909214973450e-02,-1.641755998134613037e-01,4.546674787998199463e-01,-4.188377857208251953e+00,-5.751778483390808105e-01,3.490555658936500549e-02
1.436114311218261719e-01,-5.378325586207211018e-04,-1.536248251795768738e-02,1.095688045024871826e-01,-1.589739173650741577e-01,4.549919366836547852e-01,-4.188878059387207031e+00,-5.755264759063720703e-01,3.490555658936500549e-02
1.436114311218261719e-01,-2.879017847590148449e-04,-7.375461049377918243e-03,1.421973407268524170e-01,-1.509868949651718140e-01,3.089748322963714600e-01,-4.189342021942138672e+00,-5.759270191192626953e-01,6.981111317873001099e-02
1.436114311218261719e-01,-1.541138335596770048e-04,3.512657480314373970e-03,2.003152817487716675e-01,-1.400987803936004639e-01,1.628547608852386475e-01,-4.189745426177978516e+00,-5.763148069381713867e-01,1.047166585922241211e-01
1.436114311218261719e-01,-8.249713573604822159e-05,1.852090097963809967e-02,2.722475230693817139e-01,-1.250905245542526245e-01,1.629116386175155640e-01,-4.190067768096923828e+00,-5.766427516937255859e-01,1.047166585922241211e-01
1.436114311218261719e-01,-4.416071897139772773e-05,3.667052462697029114e-02,3.022281527519226074e-01,-1.069409102201461792e-01,-5.643874406814575195e-02,-4.190299510955810547e+00,-5.768883228302001953e-01,2.348073091072000000e+13
1.436114311218261719e-01,-1.265408172912430018e-05,8.320843428373336792e-02,4.318099915981292725e-01,-6.040299683809280396e-02,-2.026951313018798828e-01,-4.190497875213623047e+00,-5.771328210830688477e-01,1.919805556535720825e-01
1.436114311218261719e-01,-6.773730092390906066e-06,1.107707843184471130e-01,4.424780607223510742e-01,-3.284064680337905884e-02,-4.952379763126373291e-01,-4.190506458282470703e+00,-5.771636366844177246e-01,2.617916762828826904e-01
1.436114311218261719e-01,-3.625977797128143720e-06,1.407449096441268921e-01,5.056309103965759277e-01,-2.866521477699279785e-03,-7.877810597419738770e-01,-4.190504550933837891e+00,-5.771651268005371094e-01,3.316027820110321045e-01
1.436114311218261719e-01,-1.940986066983896308e-06,1.757969111204147339e-01,6.019301414489746094e-01,3.218547999858856201e-02,-7.877797484397888184e-01,-4.190555572509765625e+00,-5.771594047546386719e-01,3.316027820110321045e-01
1.585709452629089355e-01,1.112259477376937866e-01,2.143991887569427490e-01,6.223198175430297852e-01,5.582824349403381348e-02,-1.026588439941406250e+00,-4.190703392028808594e+00,-5.771576762199401855e-01,4.188666343688964844e-01
2.094333320856094360e-01,4.377112984657287598e-01,2.562069892883300781e-01,7.006667852401733398e-01,4.677365720272064209e-02,-9.176020622253417969e-01,-4.190879344940185547e+00,-5.771338343620300293e-01,4.886777698993682861e-01
2.991904616355895996e-01,9.016690850257873535e-01,3.033767640590667725e-01,7.918630242347717285e-01,4.186302423477172852e-03,-2.737347483634948730e-01,-4.190899372100830078e+00,-5.771244764328002930e-01,4.886777698993682861e-01
3.949314355850219727e-01,1.194516777992248535e+00,3.532965779304504395e-01,7.927249670028686523e-01,-4.163485765457153320e-02,-6.921082735061645508e-02,-4.190672397613525391e+00,-5.773537755012512207e-01,5.759416818618774414e-01
4.607533216476440430e-01,1.128823757171630859e+00,4.048949778079986572e-01,8.426157832145690918e-01,-5.585834383964538574e-02,-1.966803669929504395e-01,-4.190341949462890625e+00,-5.779042840003967285e-01,6.632055640220642090e-01
4.936642944812774658e-01,8.489590287208557129e-01,4.606876075267791748e-01,9.242286086082458496e-01,-3.297668695449829102e-02,-2.198188006877899170e-01,-4.190138816833496094e+00,-5.783744454383850098e-01,6.632055640220642090e-01
4.966561794281005859e-01,4.766930341720581055e-01,5.183465480804443359e-01,9.070747494697570801e-01,2.169036865234375000e-02,-8.609352707862854004e-01,-4.190274715423583984e+00,-5.779916048049926758e-01,7.679222226142883301e-01
5.116156935691833496e-01,3.664007782936096191e-01,5.771575570106506348e-01,9.573169946670532227e-01,6.554186344146728516e-02,-1.301009774208068848e+00,-4.190701007843017578e+00,-5.767112970352172852e-01,8.726388812065124512e-01
5.864133238792419434e-01,7.522696852684020996e-01,6.406293511390686035e-01,1.052690148353576660e+00,5.421602725982666016e-02,-7.656433582305908203e-01,-4.191069602966308594e+00,-5.756013989448547363e-01,8.726388812065124512e-01
7.120733261108398438e-01,1.336997270584106445e+00,7.063577771186828613e-01,1.034924745559692383e+00,-5.715548992156982422e-03,-3.422386646270751953e-01,-4.191029548645019531e+00,-5.757251977920532227e-01,9.773555397987365723e-01
8.287576436996459961e-01,1.583265900611877441e+00,7.728525400161743164e-01,1.074092030525207520e+00,-5.590510368347167969e-02,-1.501224040985107422e-01,-4.190629959106445312e+00,-5.770543813705444336e-01,1.082072138786315918e+00
9.185147881507873535e-01,1.514884591102600098e+00,8.430867195129394531e-01,1.151656389236450195e+00,-7.542806863784790039e-02,1.887624263763427734e-01,-4.190097332000732422e+00,-5.790580511093139648e-01,1.082072138786315918e+00
9.663852453231811523e-01,1.166844129562377930e+00,9.143407344818115234e-01,1.112637281417846680e+00,-5.204451084136962891e-02,-3.209708929061889648e-01,-4.189741134643554688e+00,-5.805758237838745117e-01,1.204241633415222168e+00
9.783528447151184082e-01,7.135931849479675293e-01,9.857606291770935059e-01,1.152836799621582031e+00,7.407784461975097656e-03,-1.043979167938232422e+00,-4.189790725708007812e+00,-5.803493857383728027e-01,1.326411128044128418e+00
1.008271932601928711e+00,6.044408679008483887e-01,1.061522722244262695e+00,1.247652292251586914e+00,5.325078964233398438e-02,-9.821497201919555664e-01,-4.190151214599609375e+00,-5.787295103073120117e-01,1.326411128044128418e+00
1.095037102699279785e+00,9.686735868453979492e-01,1.138973593711853027e+00,1.213277578353881836e+00,4.393649101257324219e-02,-9.208008646965026855e-01,-4.190455913543701172e+00,-5.774362683296203613e-01,1.448580622673034668e+00
1.220697164535522461e+00,1.452838659286499023e+00,1.216564059257507324e+00,1.248512148857116699e+00,-4.133105278015136719e-03,2.346872261836800000e+13,1.358324766159057617e+00,1.800993204116821289e+00,1.297964215278625488e+00
1.466033339500427246e+00,1.764906525611877441e+00,1.380194544792175293e+00,1.281911373138427734e+00,-8.583879470825195312e-02,7.181084156036376953e-02,-4.189346790313720703e+00,-5.819903612136840820e-01,1.692919373512268066e+00
1.528863310813903809e+00,1.411907911300659180e+00,1.461538910865783691e+00,1.300135850906372070e+00,-6.732439994812011719e-02,-4.504972696304321289e-01,-4.188855648040771484e+00,-5.842082500457763672e-01,1.832541704177856445e+00
1.570749998092651367e+00,1.067230224609375000e+00,1.546393990516662598e+00,1.389677762985229492e+00,-2.435600757598876953e-02,-4.731229543685913086e-01,-4.188679695129394531e+00,-5.850404500961303711e-01,1.832541704177856445e+00
1.609644770622253418e+00,8.604787588119506836e-01,1.632261157035827637e+00,1.339649915695190430e+00,2.261638641357421875e-02,-9.419573545455932617e-01,-4.188842296600341797e+00,-5.842666625976562500e-01,1.954711079597473145e+00
1.663498997688293457e+00,8.610312938690185547e-01,1.717072725296020508e+00,-6.320109659566899200e+17,6.673330212633685308e-32,4.858545416684326965e-18,-3.712569112032541547e-29,2.905183719360341240e+25,-7.945874024500108786e-35
1.926786661148071289e+00,1.801161289215087891e+00,1.896059632301330566e+00,1.412872314453125000e+00,-3.072702884674072266e-02,1.518905958400000000e+10,-2.331988229144349178e-20,1.377275572235492351e-18,9.103998046875000000e+03
2.166139125823974609e+00,1.809889554977416992e+00,2.077538967132568359e+00,1.498087882995605469e+00,-8.860015869140625000e-02,1.905412673950195312e-01,-4.187794685363769531e+00,-5.884343981742858887e-01,2.373577594757080078e+00
2.222985267639160156e+00,1.391496419906616211e+00,2.169548511505126953e+00,1.427747368812561035e+00,-5.343675613403320312e-02,-3.965555429458618164e-01,-4.187367916107177734e+00,-5.904026031494140625e-01,2.348073091072000000e+13
2.288807153701782227e+00,8.054269552230834961e-01,2.352436780929565430e+00,1.493675112724304199e+00,6.362962722778320312e-02,-9.760858416557312012e-01,-4.187975883483886719e+00,-5.875768661499023438e-01,2.635369300842285156e+00
2.381556272506713867e+00,1.120753288269042969e+00,2.443631172180175781e+00,1.407392740249633789e+00,6.207489967346191406e-02,-9.891695976257324219e-01,-4.188477993011474609e+00,-5.853976607322692871e-01,2.774991750717163086e+00
2.519183874130249023e+00,1.623227953910827637e+00,2.532385826110839844e+00,1.411592960357666016e+00,1.320195198059082031e-02,-5.598148107528686523e-01,-4.188587665557861328e+00,-5.849504470825195312e-01,2.879708290100097656e+00
2.665787220001220703e+00,1.958939075469970703e+00,2.622058391571044922e+00,1.435570478439331055e+00,-4.372882843017578125e-02,2.498551011085510254e-01,-4.188222408294677734e+00,6.429772723893000636e-34,-2.731274624870327905e-12
2.857269048690795898e+00,1.571534752845764160e+00,2.793770074844360352e+00,1.355838298797607422e+00,-6.349897384643554688e-02,-3.375117778778076172e-01,-4.187091827392578125e+00,-5.914522409439086914e-01,3.158952951431274414e+00
2.899155616760253906e+00,1.152677536010742188e+00,2.881272077560424805e+00,1.420552730560302734e+00,-1.788353919982910156e-02,-4.060415625572204590e-01,-4.186954021453857422e+00,-5.921264886856079102e-01,3.158952951431274414e+00
2.917107105255126953e+00,1.131145657756040429e-20,2.864573161787120625e-06,1.313701206425600000e+13,-1.553087533264718024e-25,-5.523951255797786214e+19,5.988705162126359113e-28,-6.134683593750000000e+03,-1.009377600000000000e+08
3.063710451126098633e+00,1.181028723716735840e+00,3.134963035583496094e+00,1.341686487197875977e+00,7.125258445739746094e-02,-6.561392545700073242e-01,-4.188630580902099609e+00,-5.844068527221679688e-01,3.385838747024536133e+00
3.294087171554565430e+00,2.345101833343505859e+00,3.216704130172729492e+00,1.259871721267700195e+00,-7.738304138183593750e-02,4.744561910629272461e-01,-4.188032150268554688e+00,-5.868840217590332031e-01,3.508008480072021484e+00
3.476593255996704102e+00,2.612302303314208984e+00,3.295892000198364258e+00,1.256605148315429688e+00,-1.807012557983398438e-01,9.629932641983032227e-01,-4.186681270599365234e+00,-5.930186510086059570e-01,3.612725257873535156e+00
3.557374715805053711e+00,1.998991847038269043e+00,3.376022338867187500e+00,1.288041591644287109e+00,-1.813523769378662109e-01,9.537043571472167969e-01,-4.185437202453613281e+00,-5.997837781906127930e-01,3.612725257873535156e+00
3.533439636230468750e+00,8.920982480049133301e-01,3.454303026199340820e+00,1.204030036926269531e+00,-7.913661003112792969e-02,-3.081106543540954590e-01,-4.184953212738037109e+00,-6.029176115989685059e-01,3.734894514083862305e+00
3.509504318237304688e+00,2.995763123035430908e-01,3.530065536499023438e+00,1.203810453414916992e+00,2.056121826171875000e-02,-1.127823591232299805e+00,-4.185068130493164062e+00,-6.021117568016052246e-01,3.822158575057983398e+00
3.545407056808471680e+00,4.273072481155395508e-01,3.606317758560180664e+00,1.218840599060058594e+00,6.091070175170898438e-02,-9.009372591972351074e-01,-4.185395240783691406e+00,-5.998947620391845703e-01,3.822158575057983398e+00
3.629180431365966797e+00,8.516094088554382324e-01,3.680024147033691406e+00,1.128591060638427734e+00,5.084371566772460938e-02,-7.350938916206359863e-01,-4.185667514801025391e+00,-5.982333421707153320e-01,3.926875114440917969e+00
3.730905294418334961e+00,1.212211251258850098e+00,3.750319242477416992e+00,1.107054233551025391e+00,1.941394805908203125e-02,-3.872854113578796387e-01,-4.185773849487304688e+00,-5.976625084877014160e-01,3.996686220169067383e+00
3.826646089553833008e+00,1.360748648643493652e+00,3.819453716278076172e+00,1.091507434844970703e+00,-7.192373275756835938e-03,-3.372122075367710830e+27,5.695090132161513313e-34,-6.109158569881724819e-20,2.339923348684800000e+13
3.913411378860473633e+00,4.378473162651062012e-01,4.007358551025390625e+00,9.688768386840820312e-01,9.394717216491699219e-02,-8.176692724227905273e-01,-4.186424732208251953e+00,-5.949413776397705078e-01,4.171213626861572266e+00
3.928370952606201172e+00,3.456071019172668457e-01,4.065576553344726562e+00,8.869457244873046875e-01,1.372056007385253906e-01,-1.030222058296203613e+00,-4.187227725982666016e+00,-5.920172929763793945e-01,4.223572254180908203e+00
3.985217094421386719e+00,6.076658964157104492e-01,4.119209766387939453e+00,8.224978446960449219e-01,1.339926719665527344e-01,-9.306145906448364258e-01,-4.188047409057617188e+00,-5.894856452941894531e-01,4.293383598327636719e+00
4.086941719055175781e+00,1.081626534461975098e+00,4.170145988464355469e+00,7.992424964904785156e-01,8.320426940917968750e-02,-2.269850373268127441e-01,-4.188574314117431641e+00,-5.880432724952697754e-01,4.293383598327636719e+00
4.197642326354980469e+00,1.402075886726379395e+00,4.217623233795166016e+00,7.159090042114257812e-01,1.998090744018554688e-02,5.795186758041381836e-02,-4.188701629638671875e+00,-5.876965522766113281e-01,4.380647182464599609e+00
4.272439956665039062e+00,1.306666612625122070e+00,4.262439250946044922e+00,7.107439041137695312e-01,-1.000070571899414062e-02,1.684672236442565918e-01,-4.188639640808105469e+00,-5.878838896751403809e-01,4.415552616119384766e+00
4.302359104156494141e+00,9.219135046005249023e-01,4.306547641754150391e+00,6.940865516662597656e-01,4.188537597656250000e-03,6.785127520561218262e-02,-4.188663959503173828e+00,-5.877981185913085938e-01,4.415552616119384766e+00
4.302359104156494141e+00,4.935003221035003662e-01,4.347844123840332031e+00,6.243333816528320312e-01,4.548501968383789062e-02,-4.033637344837188721e-01,-4.188907623291015625e+00,-5.868200063705444336e-01,4.467911243438720703e+00
4.302359104156494141e+00,2.641707360744476318e-01,4.385940074920654297e+00,5.906524658203125000e-01,8.358097076416015625e-02,-6.115697622299194336e-01,-4.189320564270019531e+00,-5.850448012351989746e-01,4.485363960266113281e+00
4.305350780487060547e+00,1.636543124914169312e-01,4.421352386474609375e+00,5.400891304016113281e-01,1.160016059875488281e-01,-6.583878397941589355e-01,-4.189853668212890625e+00,-5.827574729919433594e-01,4.485363960266113281e+00
4.326294422149658203e+00,2.433243393898010254e-01,4.452543735504150391e+00,4.583449363708496094e-01,1.262493133544921875e-01,-6.709276437759399414e-01,-4.190402984619140625e+00,-5.805617570877075195e-01,4.520269393920898438e+00
4.359205245971679688e+00,3.749501109123229980e-01,4.479579448699951172e+00,4.066643714904785156e-01,1.203742027282714844e-01,-5.303758978843688965e-01,-4.190908432006835938e+00,-5.787689685821533203e-01,4.537722110748291016e+00
4.404083728790283203e+00,5.343912839889526367e-01,4.503465652465820312e+00,3.582415580749511719e-01,9.938192367553710938e-02,-2.507771253585815430e-01,-4.191311836242675781e+00,-5.774987936019897461e-01,4.537722110748291016e+00
4.434002876281738281e+00,5.085145235061645508e-01,4.523748397827148438e+00,2.931933403015136719e-01,8.974552154541015625e-02,-1.410531401634216309e-01,-4.191658496856689453e+00,-5.764887332916259766e-01,4.537722110748291016e+00
